,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,Label
2447,7.80377,100.0,25.1,45.1,12.7,900,942,896,962,0
2448,7.80006,100.0,25.1,45.3,12.6,895,943,906,960,0
2449,7.84554,100.0,25.2,45.4,12.5,902,942,895,961,1
2450,7.835210000000001,100.0,25.2,45.3,12.7,886,943,901,965,0
2451,7.71651,100.0,25.3,45.3,12.7,897,944,897,963,1
2452,7.73135,100.0,25.2,45.2,12.6,891,945,903,964,0
2453,7.7930899999999985,100.0,25.2,45.2,12.5,901,946,899,964,1
2454,7.81027,100.0,25.2,45.4,12.7,887,927,910,971,0
2455,7.776389999999999,100.0,25.2,45.5,12.6,884,945,908,965,0
2456,7.85807,100.0,25.2,45.5,12.5,886,944,901,964,0
2457,7.812119999999997,100.0,25.3,45.6,12.6,891,943,907,965,0
2458,7.73601,100.0,25.3,45.6,12.5,890,944,904,964,1
2459,7.79588,100.0,25.3,45.7,12.8,899,927,896,971,0
2460,7.91098,100.0,25.3,45.7,12.5,891,943,902,964,1
2461,7.86132,100.0,25.3,45.7,13.0,894,946,896,963,0
2462,7.78288,100.0,25.3,45.9,12.6,900,942,902,963,0
2463,7.77032,100.0,25.3,45.9,12.6,885,944,906,960,1
2464,7.74018,100.0,25.3,45.9,12.7,912,925,928,970,0
2465,7.43372,100.0,25.6,45.1,12.1,905,975,896,946,0
2466,7.3169,100.0,25.6,45.2,11.6,930,971,909,947,0
2467,7.39019,100.0,25.6,45.1,11.7,893,972,888,945,0
2468,7.35193,100.0,25.6,45.1,11.9,871,971,894,945,0
2469,7.39744,100.0,25.6,45.1,11.7,899,972,900,945,0
2470,7.3895300000000015,100.0,25.6,45.1,11.7,877,970,885,947,0
2471,7.45175,100.0,25.6,45.1,11.7,893,972,889,945,0
2472,7.3704,100.0,25.6,45.1,11.8,889,972,886,946,0
2473,7.385569999999999,100.0,25.6,45.0,11.7,886,972,908,947,0
2474,7.44625,100.0,25.6,45.0,27.6,890,969,901,940,0
2475,7.424810000000001,100.0,25.6,45.0,11.7,895,971,919,940,0
2476,7.43767,100.0,25.6,45.0,12.0,902,971,898,938,0
2477,7.3895300000000015,100.0,25.8,45.0,11.8,887,972,894,942,0
2478,7.29983,100.0,25.7,45.0,12.2,899,971,893,939,0
2479,7.39411,100.0,25.7,45.0,11.8,883,971,889,940,0
2480,7.438739999999999,100.0,25.7,45.0,11.6,881,970,894,941,0
2481,7.40338,100.0,25.6,44.9,11.7,906,971,905,939,0
2482,7.394139999999997,100.0,25.6,45.0,11.7,899,970,889,942,0
2483,7.3427,100.0,25.6,45.0,11.8,921,970,883,940,0
2484,7.48186,100.0,25.6,45.0,18.5,889,971,890,942,0
2485,7.36512,100.0,25.6,45.0,11.7,909,970,883,943,0
2486,7.39536,100.0,25.6,45.0,11.7,896,971,902,941,0
2487,7.37897,100.0,25.6,45.0,11.6,910,970,885,942,0
2488,7.3737,100.0,25.6,45.0,11.7,891,972,891,941,0
2489,7.5399,100.0,25.6,45.0,11.7,883,973,878,940,0
2490,7.47197,100.0,25.6,45.0,11.7,890,972,886,945,0
2491,7.37502,100.0,25.6,45.0,11.7,890,972,885,942,0
2492,7.30115,100.0,25.6,45.1,11.7,888,973,889,941,0
2493,7.37436,100.0,25.6,45.1,11.6,888,973,911,945,0
2494,7.35457,100.0,25.6,45.1,29.3,876,971,877,954,0
2495,7.42448,100.0,25.6,45.1,11.6,898,973,861,955,0
2496,7.502969999999999,100.0,25.6,45.1,11.6,887,973,899,955,0
2497,7.36326,100.0,25.6,45.2,11.7,882,971,867,953,0
2498,7.374689999999997,100.0,25.6,45.1,11.7,889,972,871,953,0
2499,7.4324,100.0,25.6,45.2,11.7,875,971,870,956,0
2500,7.429760000000001,100.0,25.6,45.1,11.8,878,971,866,955,0
2501,7.43421,100.0,25.6,45.1,11.7,902,971,898,957,0
2502,7.37782,100.0,25.6,44.9,11.6,895,971,889,954,0
2503,7.2846600000000015,100.0,25.6,44.9,11.8,892,971,878,955,0
2504,7.386889999999997,100.0,25.6,44.8,11.7,891,971,885,954,0
2505,7.46679,100.0,25.6,44.8,11.7,874,972,884,956,0
2506,7.40008,100.0,25.6,44.8,11.7,879,971,875,953,0
2507,7.39019,100.0,25.6,44.8,11.6,872,971,886,954,0
2508,7.38491,100.0,25.6,44.8,11.6,892,969,877,955,0
2509,7.4291,100.0,25.6,44.8,11.8,904,971,920,955,0
2510,7.43174,100.0,25.6,44.8,11.7,923,973,905,956,0
2511,7.36912,100.0,25.6,44.8,11.7,915,971,904,955,0
2512,7.34995,100.0,25.6,44.8,11.8,899,970,916,953,0
2513,7.40602,100.0,25.6,44.7,11.7,891,970,889,953,0
2514,7.42813,100.0,25.6,44.5,27.5,902,971,900,955,0
2515,7.328189999999997,100.0,25.6,44.5,11.8,886,975,894,954,0
2516,7.368419999999999,100.0,25.6,44.4,11.7,907,971,900,956,0
2517,7.5122,100.0,25.6,44.3,11.8,897,973,890,957,0
2518,7.485819999999999,100.0,25.6,44.1,12.1,893,971,888,956,0
2519,7.35102,100.0,25.6,44.0,11.6,925,973,907,957,0
2520,7.3887800000000015,100.0,25.6,43.9,11.6,923,971,911,951,0
2521,7.41459,100.0,25.6,43.8,12.0,899,975,897,953,0
2522,7.36578,100.0,25.6,43.7,11.7,899,974,889,955,0
2523,7.39,100.0,25.6,43.5,11.7,896,973,885,952,0
2524,7.41715,100.0,25.6,43.2,11.8,890,971,859,957,0
2525,7.419939999999999,100.0,25.6,43.2,11.8,878,971,873,956,0
2526,7.42448,100.0,25.6,43.2,11.8,901,969,896,955,0
2527,7.38543,100.0,25.6,43.1,11.6,895,972,906,954,0
2528,7.376339999999999,100.0,25.6,43.1,11.8,871,971,879,954,0
2529,7.39348,100.0,25.6,43.2,11.7,873,970,853,953,0
2530,7.39348,100.0,25.6,43.2,11.8,891,971,898,955,0
2531,7.43306,100.0,25.6,43.2,11.8,884,972,877,954,0
2532,7.43306,100.0,25.6,43.3,11.7,902,969,926,955,0
2533,7.40799,100.0,25.6,43.3,11.7,903,971,888,956,0
2534,7.35061,100.0,25.6,43.5,29.2,879,970,860,954,0
2535,7.3981,100.0,25.6,43.5,11.8,888,972,880,954,0
2536,7.4451800000000015,100.0,25.6,43.6,11.6,872,970,873,952,0
2537,7.42514,100.0,25.6,43.6,12.0,892,971,898,956,0
2538,7.34398,100.0,25.6,43.7,11.6,881,969,883,955,0
2539,7.38161,100.0,25.6,43.8,11.7,885,973,889,957,0
2540,7.43734,100.0,25.6,43.9,12.0,857,970,873,955,0
2541,7.382339999999999,100.0,25.6,44.0,11.8,897,972,913,956,0
2542,7.401,100.0,25.6,44.0,11.7,857,969,819,953,0
2543,7.40799,100.0,25.7,44.1,12.0,854,971,850,954,0
2544,7.417889999999999,100.0,25.6,44.1,26.1,857,967,848,951,0
2545,7.394139999999997,100.0,25.7,44.1,11.8,855,971,861,955,0
2546,7.3308300000000015,100.0,25.6,44.2,11.7,853,970,834,956,0
2547,7.428439999999997,100.0,25.6,44.2,11.7,854,968,836,954,0
2548,7.44291,100.0,25.6,44.2,11.7,871,968,869,955,0
2549,7.42778,100.0,25.6,44.2,11.7,877,969,871,954,0
2550,7.46937,100.0,25.7,44.3,11.8,858,967,842,955,0
2551,7.2253,100.0,25.7,44.3,11.7,860,970,848,954,0
2552,7.3084,100.0,25.7,44.3,11.8,864,968,847,955,0
2553,7.5498,100.0,25.7,44.3,11.7,868,971,872,957,0
2554,7.37765,100.0,25.8,44.3,27.9,859,971,844,956,0
2555,7.31566,100.0,25.8,44.3,11.8,866,971,857,954,0
2556,7.4634,100.0,25.8,44.3,11.7,873,969,863,954,0
2557,7.446739999999999,100.0,25.8,44.3,11.6,868,972,869,952,0
2558,7.37897,100.0,25.7,44.4,12.0,867,969,877,954,0
2559,7.41855,100.0,25.7,44.4,11.6,861,971,813,956,0
2560,7.0518399999999986,100.0,23.8,44.0,17.5,944,952,947,948,0
2561,7.34057,100.0,23.8,44.1,11.4,943,951,944,951,0
2562,7.309939999999999,100.0,23.8,44.1,11.5,954,951,928,948,0
2563,7.410889999999997,100.0,23.8,44.1,11.5,946,953,957,954,0
2564,7.316319999999997,100.0,23.8,44.1,11.5,934,951,962,950,0
2565,7.380260000000002,100.0,23.8,44.2,11.5,964,952,944,951,0
2566,7.445,100.0,23.8,44.2,11.6,952,949,960,948,0
2567,7.45878,100.0,23.8,44.2,11.5,959,955,925,950,0
2568,7.39348,100.0,23.9,44.3,11.4,941,951,964,949,0
2569,7.324889999999999,100.0,23.9,44.3,11.6,957,945,960,952,0
2570,7.369739999999997,100.0,23.9,44.3,11.6,958,945,949,949,0
2571,7.4032300000000015,100.0,23.9,44.3,11.8,945,947,949,953,0
2572,7.371060000000001,100.0,23.9,44.3,11.6,947,944,945,950,0
2573,7.402719999999999,100.0,24.0,44.2,11.5,975,948,969,952,0
2574,7.37817,100.0,24.0,44.2,11.6,830,946,978,949,0
2575,7.37568,100.0,24.0,44.1,11.5,957,945,945,950,0
2576,7.471310000000001,100.0,24.0,44.1,11.6,955,944,959,950,0
2577,7.346,100.0,24.0,44.1,11.4,957,947,941,951,0
2578,7.36314,100.0,24.0,44.1,11.7,942,944,952,950,0
2579,7.478560000000001,100.0,24.0,44.1,11.6,958,937,950,953,0
2580,7.383589999999999,100.0,24.0,44.2,11.6,968,937,967,949,0
2581,7.411289999999997,100.0,24.0,44.2,11.5,953,937,949,953,0
2582,7.411289999999997,100.0,24.0,44.2,11.6,955,937,951,949,0
2583,7.4443100000000015,100.0,24.0,44.2,11.5,946,940,941,953,0
2584,7.43306,100.0,24.0,44.2,11.5,955,938,951,951,0
2585,7.324560000000001,100.0,24.0,44.2,11.5,953,937,954,951,0
2586,7.417889999999999,100.0,24.0,44.2,11.9,950,939,950,951,0
2587,7.471310000000001,100.0,24.0,44.1,11.5,947,939,960,953,0
2588,7.37172,100.0,24.0,44.1,11.5,945,938,945,950,0
2589,7.316319999999997,100.0,24.0,44.1,19.2,947,936,950,952,0
2590,7.40931,100.0,24.0,44.1,11.6,955,931,928,950,0
2591,7.45878,100.0,24.0,44.1,11.5,945,933,960,952,0
2592,7.34468,100.0,24.0,44.2,11.5,963,933,970,949,0
2593,7.36424,100.0,24.0,44.2,11.4,947,933,952,953,0
2594,7.40602,100.0,24.0,44.1,11.7,914,932,939,949,0
2595,7.38513,100.0,24.0,44.1,11.5,942,936,950,953,0
2596,7.396269999999999,100.0,24.0,44.1,11.6,961,934,968,949,0
2597,7.447089999999997,100.0,24.0,44.1,11.6,942,935,954,953,0
2598,7.4152,100.0,24.0,44.1,11.6,954,935,957,951,0
2599,7.355189999999999,100.0,24.0,44.1,19.1,963,937,946,954,0
2600,7.3981,100.0,24.0,44.1,11.5,946,934,960,950,0
2601,7.47225,100.0,24.0,44.1,11.6,933,931,931,955,0
2602,7.42052,100.0,24.0,44.2,11.9,935,931,952,951,0
2603,7.344019999999999,100.0,24.0,44.2,11.5,949,934,967,951,0
2604,7.42514,100.0,24.0,44.2,11.6,949,933,958,951,0
2605,7.42052,100.0,24.0,44.2,11.5,953,934,974,953,0
2606,7.394139999999997,100.0,24.0,44.2,11.6,926,931,939,953,0
2607,7.3552300000000015,100.0,24.0,44.1,11.5,952,930,948,949,0
2608,7.36512,100.0,24.0,44.1,15.2,957,936,968,953,0
2609,7.425510000000001,100.0,24.0,44.1,11.7,955,934,958,951,0
2610,7.42203,100.0,24.0,44.1,11.7,955,934,925,954,0
2611,7.3914,100.0,24.0,44.1,11.5,959,935,966,953,0
2612,7.40741,100.0,24.0,44.1,11.7,959,935,968,952,0
2613,7.38029,100.0,24.0,44.1,11.6,972,934,933,951,0
2614,7.3981,100.0,24.0,44.1,11.5,973,934,969,953,0
2615,7.41507,100.0,24.0,44.1,11.6,962,934,944,953,0
2616,7.37304,100.0,24.0,44.1,11.5,965,935,969,954,0
2617,7.416460000000002,100.0,24.0,44.1,11.5,947,935,925,953,0
2618,7.44163,100.0,24.0,44.2,11.6,958,936,957,952,0
2619,7.333469999999997,100.0,24.0,44.3,11.7,913,933,935,950,0
2620,7.34863,100.0,24.0,44.3,11.6,915,935,925,954,0
2621,7.421839999999999,100.0,24.0,44.3,11.8,913,931,911,953,0
2622,7.433860000000001,100.0,24.0,44.3,11.6,912,933,930,953,0
2623,7.359189999999999,100.0,24.0,44.4,11.5,902,932,916,951,0
2624,7.4139300000000015,100.0,24.0,44.4,11.6,919,935,914,954,0
2625,7.438039999999999,100.0,24.0,44.4,11.6,955,932,954,954,0
2626,7.388210000000001,100.0,24.0,44.4,11.4,925,936,918,954,0
2627,7.39348,100.0,24.0,44.4,11.5,968,934,965,952,0
2628,7.410889999999997,100.0,24.0,44.4,18.8,958,935,964,955,0
2629,7.376339999999999,100.0,24.0,44.4,11.5,937,934,972,951,0
2630,7.392010000000001,100.0,24.0,44.4,11.5,924,934,929,954,0
2631,7.4535,100.0,24.0,44.4,11.9,910,933,920,952,0
2632,7.385569999999999,100.0,24.0,44.4,11.5,928,935,921,954,0
2633,7.39019,100.0,24.0,44.4,11.6,913,932,917,953,0
2634,7.39612,100.0,24.0,44.4,11.6,970,934,974,953,0
2635,7.4139300000000015,100.0,24.0,44.4,11.5,932,933,956,952,0
2636,7.40931,100.0,24.0,44.4,11.5,944,933,951,955,0
2637,7.41591,100.0,24.0,44.4,11.4,940,934,957,952,0
2638,7.437010000000001,100.0,24.0,44.4,18.6,953,933,962,954,0
2639,7.35589,100.0,24.0,44.4,11.6,958,933,954,952,0
2640,7.429689999999999,100.0,24.0,44.5,11.6,957,933,953,953,0
2641,7.383589999999999,100.0,24.0,44.5,11.6,952,931,946,953,0
2642,7.334119999999999,100.0,24.0,44.5,11.6,945,932,960,954,0
2643,7.43038,100.0,24.0,44.5,11.6,957,930,965,953,0
2644,7.40741,100.0,24.0,44.5,11.5,941,932,959,955,0
2645,7.40865,100.0,24.0,44.6,11.5,934,933,939,953,0
2646,7.34336,100.0,24.0,44.6,11.4,969,933,969,955,0
2647,7.35787,100.0,24.0,44.6,11.4,940,931,960,952,0
2648,7.46801,100.0,24.0,44.6,18.4,960,934,956,954,0
2649,7.4291,100.0,24.0,44.6,11.5,956,932,953,952,0
2650,7.39085,100.0,24.0,44.6,11.5,959,933,947,955,0
2651,7.40602,100.0,24.0,44.6,11.5,917,933,939,953,0
2652,7.43595,100.0,24.0,44.7,11.6,896,936,939,955,0
2653,7.43734,100.0,24.0,44.7,11.5,946,935,952,954,0
2654,6.978560000000001,100.0,24.0,44.9,17.2,952,951,953,928,0
2655,7.405360000000001,100.0,24.0,44.9,11.5,941,953,948,926,0
2656,7.333469999999997,100.0,24.0,44.8,11.5,933,952,958,927,0
2657,7.4119100000000016,100.0,24.0,44.8,11.4,944,953,941,928,0
2658,7.39942,100.0,24.0,44.8,11.5,951,953,970,929,0
2659,7.3719,100.0,24.0,44.8,11.5,930,950,949,927,0
2660,7.45475,100.0,24.0,44.8,11.5,941,951,944,928,0
2661,7.3394,100.0,24.0,44.8,11.5,964,951,963,926,0
2662,7.368419999999999,100.0,24.0,44.8,11.5,947,945,946,929,0
2663,7.40667,100.0,24.0,44.8,11.6,946,952,961,931,0
2664,7.3638,100.0,24.1,44.8,11.6,938,950,947,929,0
2665,7.43042,100.0,24.1,44.8,11.7,963,952,938,930,1
2666,7.4157600000000015,100.0,24.2,44.7,11.5,948,952,940,930,0
2667,7.394139999999997,100.0,24.2,44.9,11.6,935,952,946,928,0
2668,7.39876,100.0,24.2,44.9,11.4,957,953,966,929,0
2669,7.44918,100.0,24.2,44.8,11.5,954,952,958,929,0
2670,7.425510000000001,100.0,24.2,44.8,11.5,943,951,947,933,0
2671,7.400739999999999,100.0,24.2,45.0,11.6,938,951,942,929,0
2672,7.36494,100.0,24.2,45.1,11.5,939,941,949,932,0
2673,7.31969,100.0,24.2,44.9,11.6,930,954,945,930,0
2674,7.427939999999999,100.0,24.2,44.7,11.6,942,953,950,930,0
2675,7.37502,100.0,24.2,44.7,11.8,961,952,959,930,0
2676,7.346660000000001,100.0,24.2,44.5,11.4,946,953,958,931,0
2677,7.453360000000001,100.0,24.2,44.4,11.6,954,952,960,931,0
2678,7.454160000000001,100.0,24.2,44.3,11.5,930,953,944,930,0
2679,7.38165,100.0,24.2,44.2,11.4,962,953,959,931,0
2680,7.36051,100.0,24.2,44.0,11.6,953,954,950,931,0
2681,7.42646,100.0,24.2,43.9,11.6,952,951,949,930,0
2682,7.40307,100.0,24.1,43.6,11.4,951,942,955,935,0
2683,7.36355,100.0,24.2,43.4,11.6,938,953,946,934,0
2684,7.400739999999999,100.0,24.3,43.2,11.6,951,953,939,936,0
2685,7.40602,100.0,24.3,43.5,11.5,954,953,945,941,0
2686,7.394139999999997,100.0,24.3,43.6,11.5,959,954,964,932,0
2687,7.38293,100.0,24.3,44.1,11.5,930,953,936,928,0
2688,7.43372,100.0,24.3,44.3,11.8,947,954,953,928,0
2689,7.44097,100.0,24.3,44.5,11.4,960,952,942,927,0
2690,7.39019,100.0,24.3,44.6,11.5,951,952,947,928,0
2691,7.371060000000001,100.0,24.3,44.9,11.4,927,952,951,927,0
2692,7.3981,100.0,24.3,44.9,11.5,944,942,949,941,0
2693,7.428439999999997,100.0,24.3,45.0,11.5,950,952,957,930,0
2694,7.39836,100.0,24.3,45.0,11.6,941,952,936,928,0
2695,7.41459,100.0,24.4,45.1,11.4,944,953,948,927,0
2696,7.36578,100.0,24.4,45.0,11.4,950,951,962,928,0
2697,7.36264,100.0,24.4,45.0,11.4,953,952,972,929,0
2698,7.43038,100.0,24.4,44.8,11.4,941,953,940,928,0
2699,7.394139999999997,100.0,24.5,44.8,11.5,939,953,945,929,0
2700,7.39942,100.0,24.5,44.9,11.5,927,952,925,928,0
2701,7.38755,100.0,24.5,44.9,11.5,932,953,977,929,0
2702,7.404619999999999,100.0,24.5,44.9,11.6,978,953,966,928,0
2703,7.36183,100.0,24.5,44.9,11.3,951,952,932,928,0
2704,7.38491,100.0,24.5,44.9,11.6,969,952,958,929,0
2705,7.39612,100.0,24.5,44.9,11.5,962,953,968,930,0
2706,7.38095,100.0,24.5,44.9,11.6,972,953,975,929,0
2707,7.40799,100.0,24.5,44.9,11.6,971,953,957,929,0
2708,7.429760000000001,100.0,24.5,45.1,11.6,927,953,935,928,0
2709,7.42778,100.0,24.5,45.1,11.4,936,952,946,928,0
2710,7.41921,100.0,24.5,45.0,11.7,937,951,949,927,0
2711,7.3770000000000024,100.0,24.5,44.9,11.5,943,952,928,928,0
2712,7.4258,100.0,24.5,44.9,11.5,936,952,937,929,0
2713,7.438989999999999,100.0,24.5,44.8,11.6,950,953,956,929,0
2714,7.359189999999999,100.0,24.5,44.7,11.6,906,952,906,927,0
2715,7.39348,100.0,24.5,44.8,11.3,940,953,910,927,0
2716,7.39612,100.0,24.5,44.9,11.6,960,951,974,928,0
2717,7.37155,100.0,24.5,44.8,11.4,909,952,926,927,0
2718,7.41327,100.0,24.5,44.6,11.9,963,952,961,927,0
2719,7.3671,100.0,24.5,44.6,11.4,930,941,959,931,0
2720,7.35867,100.0,24.5,44.7,11.5,940,952,937,929,0
2721,7.456139999999999,100.0,24.5,45.1,11.6,918,953,922,929,0
2722,7.46789,100.0,24.5,45.2,11.5,888,951,920,928,0
2723,7.359189999999999,100.0,24.5,45.2,12.0,920,953,908,928,0
2724,7.38513,100.0,24.5,45.3,11.6,902,951,902,929,0
2725,7.34863,100.0,24.5,45.2,11.5,971,953,960,929,0
2726,7.39942,100.0,24.5,45.3,11.6,956,952,952,928,0
2727,7.473289999999999,100.0,24.5,45.2,11.4,935,954,955,930,0
2728,7.411289999999997,100.0,24.5,45.2,11.8,956,953,965,927,0
2729,7.412610000000001,100.0,24.5,45.1,11.4,941,942,938,928,0
2730,7.4032300000000015,100.0,24.5,45.1,11.6,947,951,963,926,0
2731,7.39348,100.0,24.6,45.1,11.5,935,952,964,928,0
2732,7.3677199999999985,100.0,24.6,45.0,11.6,954,952,955,927,0
2733,7.41228,100.0,24.6,45.0,11.4,957,953,957,929,0
2734,7.38227,100.0,24.5,44.2,11.4,937,950,954,930,0
2735,7.35073,100.0,24.5,44.0,11.4,957,952,945,927,0
2736,7.444269999999999,100.0,24.5,43.9,11.7,962,953,945,929,0
2737,7.4139300000000015,100.0,24.5,43.8,11.4,927,953,950,928,0
2738,7.361169999999999,100.0,24.5,43.7,11.4,953,953,951,929,0
2739,7.4192399999999985,100.0,24.6,43.4,11.5,949,952,951,929,0
2740,7.4139300000000015,100.0,24.6,43.3,11.4,940,953,955,927,0
2741,7.3796300000000015,100.0,24.6,43.2,11.5,954,953,964,928,0
2742,7.369739999999997,100.0,24.6,43.4,11.8,934,952,934,929,0
2743,7.38161,100.0,24.6,43.8,11.5,911,952,943,929,0
2744,7.40206,100.0,24.6,44.0,11.6,969,953,949,929,0
2745,7.341660000000001,100.0,24.9,45.5,13.2,863,952,839,954,0
2746,7.462239999999999,100.0,24.9,45.5,13.2,837,952,891,948,0
2747,7.50627,100.0,25.0,45.5,13.1,832,954,892,950,0
2748,7.34573,100.0,25.0,45.5,13.1,829,954,885,950,0
2749,7.445639999999999,100.0,24.9,45.5,13.1,855,952,842,949,0
2750,7.42178,100.0,25.0,45.5,13.2,834,953,894,949,0
2751,7.40297,100.0,25.0,45.5,13.2,852,953,844,950,0
2752,7.37418,100.0,25.0,45.5,13.1,865,954,836,952,0
2753,7.38128,100.0,25.1,45.5,13.3,826,940,878,956,0
2754,7.41855,100.0,25.1,45.4,13.6,823,953,886,956,0
2755,7.356910000000001,100.0,25.1,45.5,13.4,838,953,883,953,0
2756,7.309830000000002,100.0,25.1,45.3,13.3,859,956,843,950,0
2757,7.371469999999999,100.0,25.1,45.1,13.4,833,952,879,950,0
2758,7.44632,100.0,25.1,45.0,13.2,835,956,890,952,0
2759,7.4859399999999985,100.0,25.1,44.8,13.2,827,955,880,951,0
2760,7.32436,100.0,25.1,44.8,13.3,835,955,892,950,0
2761,7.40331,100.0,25.1,44.8,13.2,863,951,844,950,0
2762,7.33742,100.0,25.2,44.2,13.4,868,957,852,956,0
2763,7.44056,100.0,25.1,43.7,13.3,833,954,885,954,0
2764,7.4866199999999985,100.0,25.2,43.4,13.4,827,954,892,954,1
2765,7.2409,100.0,24.9,44.4,61.3,818,937,857,959,1
2766,7.4484,100.0,24.9,44.4,13.0,791,937,848,959,1
2767,7.371739999999999,100.0,25.1,43.3,13.1,800,939,785,960,0
2768,7.30024,100.0,25.1,43.1,13.0,724,937,864,961,1
2769,7.39422,100.0,25.1,43.1,13.2,784,936,823,960,0
2770,7.430239999999999,100.0,25.1,43.1,13.0,810,938,810,961,0
2771,7.45918,100.0,25.1,43.2,13.2,780,937,788,962,0
2772,7.41523,100.0,25.1,43.3,13.1,820,936,858,961,0
2773,7.39533,100.0,25.1,43.0,13.1,737,938,804,961,0
2774,7.432689999999999,100.0,25.1,43.2,13.1,789,938,837,961,0
2775,7.340039999999999,100.0,25.1,43.3,13.1,799,936,783,961,0
2776,7.388689999999999,100.0,25.1,43.3,13.1,765,938,770,961,0
2777,7.3875899999999985,100.0,25.1,43.5,13.1,792,939,826,963,0
2778,7.37558,100.0,25.0,43.6,13.2,825,937,834,961,0
2779,7.448460000000002,100.0,25.0,43.5,13.1,772,938,807,961,0
2780,7.41154,100.0,25.0,43.3,13.1,802,938,736,962,0
2781,7.447789999999999,100.0,23.2,43.3,11.7,937,870,914,921,0
2782,7.36216,100.0,23.2,43.3,11.5,939,872,923,922,0
2783,7.40741,100.0,23.2,43.4,11.4,954,871,972,922,0
2784,7.438910000000001,100.0,23.2,43.4,11.4,966,870,960,923,0
2785,7.4310800000000015,100.0,23.2,43.4,11.5,966,870,964,920,0
2786,7.36183,100.0,23.2,43.4,11.6,969,874,965,923,0
2787,7.446389999999999,100.0,23.2,43.4,11.4,961,870,973,922,0
2788,7.427119999999999,100.0,23.2,43.4,11.7,965,870,967,922,0
2789,7.3183,100.0,23.2,43.3,11.4,961,870,962,922,0
2790,7.40891,100.0,23.2,43.3,11.5,970,857,962,919,0
2791,7.43042,100.0,23.2,43.3,11.7,948,858,958,917,0
2792,7.404039999999997,100.0,23.2,43.3,11.5,951,868,963,920,0
2793,7.36314,100.0,23.2,43.2,11.5,963,877,968,919,0
2794,7.40132,100.0,23.2,43.2,11.5,965,875,959,919,0
2795,7.41459,100.0,23.2,43.2,11.7,969,875,956,916,0
2796,7.38722,100.0,23.2,43.5,11.5,971,872,958,920,0
2797,7.41195,100.0,23.2,43.5,11.4,969,875,940,919,0
2798,7.3786,100.0,23.2,43.4,11.5,922,874,972,920,0
2799,7.4014,100.0,23.2,43.4,11.5,961,873,961,919,0
2800,7.42316,100.0,23.2,43.3,16.0,963,856,960,917,0
2801,7.2919100000000014,100.0,23.2,43.1,11.5,976,874,957,912,0
2802,7.42316,100.0,23.2,43.1,11.5,961,876,973,922,0
2803,7.5578699999999985,100.0,23.2,43.1,11.5,976,875,949,920,0
2804,7.33888,100.0,23.2,43.2,11.7,969,873,974,923,0
2805,7.2965300000000015,100.0,23.2,43.2,11.7,957,878,970,920,0
2806,7.41657,100.0,23.2,43.2,11.4,941,875,957,922,0
2807,7.43042,100.0,23.2,43.3,11.5,948,877,977,923,0
2808,7.34405,100.0,23.2,43.3,11.6,955,874,949,922,0
2809,7.43042,100.0,23.2,43.3,11.5,781,857,913,918,0
2810,7.43965,100.0,23.2,43.3,11.4,908,857,914,919,0
2811,7.42778,100.0,23.2,43.3,11.4,950,873,941,918,0
2812,7.3830399999999985,100.0,23.2,43.3,11.3,918,877,936,918,0
2813,7.36183,100.0,23.2,43.3,11.6,953,875,961,918,0
2814,7.41657,100.0,23.2,43.3,11.5,952,875,950,920,0
2815,7.38722,100.0,23.2,43.3,11.4,965,877,960,918,0
2816,7.40114,100.0,23.2,43.4,11.5,956,874,919,918,0
2817,7.37608,100.0,23.2,43.4,11.5,972,877,963,919,0
2818,7.42829,100.0,23.3,43.4,11.6,972,859,952,918,0
2819,7.36424,100.0,23.3,43.4,11.5,948,857,941,919,0
2820,7.33149,100.0,23.3,43.5,11.5,948,863,945,918,0
2821,7.42316,100.0,23.3,43.5,11.5,956,873,950,918,0
2822,7.34266,100.0,23.3,43.5,11.4,961,874,969,919,0
2823,7.36446,100.0,23.3,43.5,11.4,891,875,885,918,0
2824,7.520189999999999,100.0,23.3,43.5,11.5,927,877,958,919,0
2825,7.37502,100.0,23.3,43.5,11.4,932,876,956,928,0
2826,7.362489999999997,100.0,23.3,43.5,11.6,943,878,946,929,0
2827,7.4631,100.0,23.3,43.5,11.6,958,856,958,918,0
2828,7.3974,100.0,23.4,43.5,11.4,944,857,955,919,0
2829,7.380260000000002,100.0,23.4,43.5,11.9,961,873,959,919,0
2830,7.39085,100.0,23.4,43.5,11.5,977,875,960,918,0
2831,7.43456,100.0,23.4,43.4,11.6,942,874,956,919,0
2832,7.40823,100.0,23.4,43.4,11.5,944,876,936,919,0
2833,7.34072,100.0,23.4,43.4,11.9,939,875,956,919,0
2834,7.43174,100.0,23.4,43.2,11.6,933,874,966,919,0
2835,7.45127,100.0,23.4,43.2,11.6,954,877,960,919,0
2836,7.31434,100.0,23.4,43.2,11.5,966,877,953,920,0
2837,7.42342,100.0,23.4,43.2,16.5,952,874,962,926,0
2838,7.445589999999997,100.0,23.4,43.2,11.4,960,877,966,928,0
2839,7.388210000000001,100.0,23.4,43.2,11.5,965,875,973,929,0
2840,7.42272,100.0,23.4,43.2,11.4,950,874,975,929,0
2841,7.3051,100.0,23.4,42.9,11.4,939,874,965,931,0
2842,7.45684,100.0,23.4,42.8,11.5,961,874,966,930,0
2843,7.3677199999999985,100.0,23.4,42.8,11.4,970,875,961,929,0
